product|indication|deleted|start_date|end_date|channel|content_type
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_ALERT|ACCESS_FORMULARY
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_ALERT|DEVICE
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_ALERT|DISEASE_STATE
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_ALERT|DOSING
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_ALERT|EASE_OF_ADMINISTRATION
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_ALERT|EFFICACY#CORE
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_ALERT|EFFICACY#HEAD_TO_HEAD
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_ALERT|EFFICACY#LONG_TERM
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_ALERT|EFFICACY#NA
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_ALERT|EFFICACY#NOW_APPROVED
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_ALERT|EFFICACY#RAPID_ONSET
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_ALERT|EFFICACY#SECONDARY
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_ALERT|EFFICACY#STRUCTURE
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_ALERT|GENERAL
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_ALERT|INITIATION
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_ALERT|MOA
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_ALERT|PATIENT_AFFORDABILITY
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_ALERT|PATIENT_CUSTOMER_SUPPORT
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_ALERT|PATIENT_TYPE_IDENTIFICATION
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_ALERT|RESOURCES
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_ALERT|SAFETY#LONG_TERM
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_ALERT|SAFETY#NA
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_ALERT|SAFETY#PSO_ADULTS
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_ALERT|SAFETY#SIDE_EFFECTS
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_ALERT|UNMET_NEED
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_EMAIL|ACCESS_FORMULARY
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_EMAIL|DEVICE
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_EMAIL|DISEASE_STATE
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_EMAIL|DOSING
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_EMAIL|EASE_OF_ADMINISTRATION
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_EMAIL|EFFICACY#CORE
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_EMAIL|EFFICACY#HEAD_TO_HEAD
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_EMAIL|EFFICACY#LONG_TERM
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_EMAIL|EFFICACY#NA
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_EMAIL|EFFICACY#NOW_APPROVED
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_EMAIL|EFFICACY#RAPID_ONSET
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_EMAIL|EFFICACY#SECONDARY
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_EMAIL|EFFICACY#STRUCTURE
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_EMAIL|GENERAL
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_EMAIL|INITIATION
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_EMAIL|MOA
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_EMAIL|PATIENT_AFFORDABILITY
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_EMAIL|PATIENT_CUSTOMER_SUPPORT
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_EMAIL|PATIENT_TYPE_IDENTIFICATION
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_EMAIL|RESOURCES
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_EMAIL|SAFETY#LONG_TERM
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_EMAIL|SAFETY#NA
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_EMAIL|SAFETY#PSO_ADULTS
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_EMAIL|SAFETY#SIDE_EFFECTS
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_EMAIL|UNMET_NEED
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_POC|ACCESS_FORMULARY
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_POC|DEVICE
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_POC|DISEASE_STATE
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_POC|DOSING
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_POC|EASE_OF_ADMINISTRATION
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_POC|EFFICACY#CORE
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_POC|EFFICACY#HEAD_TO_HEAD
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_POC|EFFICACY#LONG_TERM
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_POC|EFFICACY#NA
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_POC|EFFICACY#NOW_APPROVED
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_POC|EFFICACY#RAPID_ONSET
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_POC|EFFICACY#SECONDARY
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_POC|EFFICACY#STRUCTURE
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_POC|GENERAL
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_POC|INITIATION
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_POC|MOA
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_POC|PATIENT_AFFORDABILITY
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_POC|PATIENT_CUSTOMER_SUPPORT
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_POC|PATIENT_TYPE_IDENTIFICATION
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_POC|RESOURCES
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_POC|SAFETY#LONG_TERM
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_POC|SAFETY#NA
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_POC|SAFETY#PSO_ADULTS
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_POC|SAFETY#SIDE_EFFECTS
US_304528|DERM|0|1/10/2024 0:00|1/15/2024 0:00|MEDSCAPE_POC|UNMET_NEED
US_304528|DERM|0|1/11/2024 0:00|1/16/2024 0:00|NUMEDIS_MDMINUTE|ACCESS_FORMULARY
US_304528|DERM|0|1/11/2024 0:00|1/16/2024 0:00|NUMEDIS_MDMINUTE|DEVICE
US_304528|DERM|0|1/11/2024 0:00|1/16/2024 0:00|NUMEDIS_MDMINUTE|DISEASE_STATE
US_304528|DERM|0|1/11/2024 0:00|1/16/2024 0:00|NUMEDIS_MDMINUTE|DOSING
US_304528|DERM|0|1/11/2024 0:00|1/16/2024 0:00|NUMEDIS_MDMINUTE|EASE_OF_ADMINISTRATION
US_304528|DERM|0|1/11/2024 0:00|1/16/2024 0:00|NUMEDIS_MDMINUTE|EFFICACY#CORE
US_304528|DERM|0|1/11/2024 0:00|1/16/2024 0:00|NUMEDIS_MDMINUTE|EFFICACY#HEAD_TO_HEAD
US_304528|DERM|0|1/11/2024 0:00|1/16/2024 0:00|NUMEDIS_MDMINUTE|EFFICACY#LONG_TERM
US_304528|DERM|0|1/11/2024 0:00|1/16/2024 0:00|NUMEDIS_MDMINUTE|EFFICACY#NA
US_304528|DERM|0|1/11/2024 0:00|1/16/2024 0:00|NUMEDIS_MDMINUTE|EFFICACY#NOW_APPROVED
US_304528|DERM|0|1/11/2024 0:00|1/16/2024 0:00|NUMEDIS_MDMINUTE|EFFICACY#RAPID_ONSET
US_304528|DERM|0|1/11/2024 0:00|1/16/2024 0:00|NUMEDIS_MDMINUTE|EFFICACY#SECONDARY
US_304528|DERM|0|1/11/2024 0:00|1/16/2024 0:00|NUMEDIS_MDMINUTE|EFFICACY#STRUCTURE
US_304528|DERM|0|1/11/2024 0:00|1/16/2024 0:00|NUMEDIS_MDMINUTE|GENERAL
US_304528|DERM|0|1/11/2024 0:00|1/16/2024 0:00|NUMEDIS_MDMINUTE|INITIATION
US_304528|DERM|0|1/11/2024 0:00|1/16/2024 0:00|NUMEDIS_MDMINUTE|MOA
US_304528|DERM|0|1/11/2024 0:00|1/16/2024 0:00|NUMEDIS_MDMINUTE|PATIENT_AFFORDABILITY
US_304528|DERM|0|1/11/2024 0:00|1/16/2024 0:00|NUMEDIS_MDMINUTE|PATIENT_CUSTOMER_SUPPORT
US_304528|DERM|0|1/11/2024 0:00|1/16/2024 0:00|NUMEDIS_MDMINUTE|PATIENT_TYPE_IDENTIFICATION
US_304528|DERM|0|1/11/2024 0:00|1/16/2024 0:00|NUMEDIS_MDMINUTE|RESOURCES
US_304528|DERM|0|1/11/2024 0:00|1/16/2024 0:00|NUMEDIS_MDMINUTE|SAFETY#LONG_TERM
US_304528|DERM|0|1/11/2024 0:00|1/16/2024 0:00|NUMEDIS_MDMINUTE|SAFETY#NA
US_304528|DERM|0|1/11/2024 0:00|1/16/2024 0:00|NUMEDIS_MDMINUTE|SAFETY#PSO_ADULTS
US_304528|DERM|0|1/11/2024 0:00|1/16/2024 0:00|NUMEDIS_MDMINUTE|SAFETY#SIDE_EFFECTS
US_304528|DERM|0|1/11/2024 0:00|1/16/2024 0:00|NUMEDIS_MDMINUTE|UNMET_NEED
US_304528|DERM|0|1/11/2024 0:00|1/23/2024 0:00|DOXIMITY_ALERT|ACCESS_FORMULARY
US_304528|DERM|0|1/11/2024 0:00|1/23/2024 0:00|DOXIMITY_ALERT|DEVICE
US_304528|DERM|0|1/11/2024 0:00|1/23/2024 0:00|DOXIMITY_ALERT|DISEASE_STATE
US_304528|DERM|0|1/11/2024 0:00|1/23/2024 0:00|DOXIMITY_ALERT|DOSING
US_304528|DERM|0|1/11/2024 0:00|1/23/2024 0:00|DOXIMITY_ALERT|EASE_OF_ADMINISTRATION
US_304528|DERM|0|1/11/2024 0:00|1/23/2024 0:00|DOXIMITY_ALERT|EFFICACY#CORE
US_304528|DERM|0|1/11/2024 0:00|1/23/2024 0:00|DOXIMITY_ALERT|EFFICACY#HEAD_TO_HEAD
US_304528|DERM|0|1/11/2024 0:00|1/23/2024 0:00|DOXIMITY_ALERT|EFFICACY#LONG_TERM
US_304528|DERM|0|1/11/2024 0:00|1/23/2024 0:00|DOXIMITY_ALERT|EFFICACY#NA
US_304528|DERM|0|1/11/2024 0:00|1/23/2024 0:00|DOXIMITY_ALERT|EFFICACY#NOW_APPROVED
US_304528|DERM|0|1/11/2024 0:00|1/23/2024 0:00|DOXIMITY_ALERT|EFFICACY#RAPID_ONSET
US_304528|DERM|0|1/11/2024 0:00|1/23/2024 0:00|DOXIMITY_ALERT|EFFICACY#SECONDARY
US_304528|DERM|0|1/11/2024 0:00|1/23/2024 0:00|DOXIMITY_ALERT|EFFICACY#STRUCTURE
US_304528|DERM|0|1/11/2024 0:00|1/23/2024 0:00|DOXIMITY_ALERT|GENERAL
US_304528|DERM|0|1/11/2024 0:00|1/23/2024 0:00|DOXIMITY_ALERT|INITIATION
US_304528|DERM|0|1/11/2024 0:00|1/23/2024 0:00|DOXIMITY_ALERT|MOA
US_304528|DERM|0|1/11/2024 0:00|1/23/2024 0:00|DOXIMITY_ALERT|PATIENT_AFFORDABILITY
US_304528|DERM|0|1/11/2024 0:00|1/23/2024 0:00|DOXIMITY_ALERT|PATIENT_CUSTOMER_SUPPORT
US_304528|DERM|0|1/11/2024 0:00|1/23/2024 0:00|DOXIMITY_ALERT|PATIENT_TYPE_IDENTIFICATION
US_304528|DERM|0|1/11/2024 0:00|1/23/2024 0:00|DOXIMITY_ALERT|RESOURCES
US_304528|DERM|0|1/11/2024 0:00|1/23/2024 0:00|DOXIMITY_ALERT|SAFETY#LONG_TERM
US_304528|DERM|0|1/11/2024 0:00|1/23/2024 0:00|DOXIMITY_ALERT|SAFETY#NA
US_304528|DERM|0|1/11/2024 0:00|1/23/2024 0:00|DOXIMITY_ALERT|SAFETY#PSO_ADULTS
US_304528|DERM|0|1/11/2024 0:00|1/23/2024 0:00|DOXIMITY_ALERT|SAFETY#SIDE_EFFECTS
US_304528|DERM|0|1/11/2024 0:00|1/23/2024 0:00|DOXIMITY_ALERT|UNMET_NEED
US_304528|DERM|0|1/11/2024 0:00|1/23/2024 0:00|DOXIMITY_DOCSPOT|ACCESS_FORMULARY
US_304528|DERM|0|1/11/2024 0:00|1/23/2024 0:00|DOXIMITY_DOCSPOT|DEVICE
US_304528|DERM|0|1/11/2024 0:00|1/23/2024 0:00|DOXIMITY_DOCSPOT|DISEASE_STATE
US_304528|DERM|0|1/11/2024 0:00|1/23/2024 0:00|DOXIMITY_DOCSPOT|DOSING
US_304528|DERM|0|1/11/2024 0:00|1/23/2024 0:00|DOXIMITY_DOCSPOT|EASE_OF_ADMINISTRATION
US_304528|DERM|0|1/11/2024 0:00|1/23/2024 0:00|DOXIMITY_DOCSPOT|EFFICACY#CORE
US_304528|DERM|0|1/11/2024 0:00|1/23/2024 0:00|DOXIMITY_DOCSPOT|EFFICACY#HEAD_TO_HEAD
US_304528|DERM|0|1/11/2024 0:00|1/23/2024 0:00|DOXIMITY_DOCSPOT|EFFICACY#LONG_TERM
US_304528|DERM|0|1/11/2024 0:00|1/23/2024 0:00|DOXIMITY_DOCSPOT|EFFICACY#NA
US_304528|DERM|0|1/11/2024 0:00|1/23/2024 0:00|DOXIMITY_DOCSPOT|EFFICACY#NOW_APPROVED
US_304528|DERM|0|1/11/2024 0:00|1/23/2024 0:00|DOXIMITY_DOCSPOT|EFFICACY#RAPID_ONSET
US_304528|DERM|0|1/11/2024 0:00|1/23/2024 0:00|DOXIMITY_DOCSPOT|EFFICACY#SECONDARY
US_304528|DERM|0|1/11/2024 0:00|1/23/2024 0:00|DOXIMITY_DOCSPOT|EFFICACY#STRUCTURE
US_304528|DERM|0|1/11/2024 0:00|1/23/2024 0:00|DOXIMITY_DOCSPOT|GENERAL
US_304528|DERM|0|1/11/2024 0:00|1/23/2024 0:00|DOXIMITY_DOCSPOT|INITIATION
US_304528|DERM|0|1/11/2024 0:00|1/23/2024 0:00|DOXIMITY_DOCSPOT|MOA
US_304528|DERM|0|1/11/2024 0:00|1/23/2024 0:00|DOXIMITY_DOCSPOT|PATIENT_AFFORDABILITY
US_304528|DERM|0|1/11/2024 0:00|1/23/2024 0:00|DOXIMITY_DOCSPOT|PATIENT_CUSTOMER_SUPPORT
US_304528|DERM|0|1/11/2024 0:00|1/23/2024 0:00|DOXIMITY_DOCSPOT|PATIENT_TYPE_IDENTIFICATION
US_304528|DERM|0|1/11/2024 0:00|1/23/2024 0:00|DOXIMITY_DOCSPOT|RESOURCES
US_304528|DERM|0|1/11/2024 0:00|1/23/2024 0:00|DOXIMITY_DOCSPOT|SAFETY#LONG_TERM
US_304528|DERM|0|1/11/2024 0:00|1/23/2024 0:00|DOXIMITY_DOCSPOT|SAFETY#NA
US_304528|DERM|0|1/11/2024 0:00|1/23/2024 0:00|DOXIMITY_DOCSPOT|SAFETY#PSO_ADULTS
US_304528|DERM|0|1/11/2024 0:00|1/23/2024 0:00|DOXIMITY_DOCSPOT|SAFETY#SIDE_EFFECTS
US_304528|DERM|0|1/11/2024 0:00|1/23/2024 0:00|DOXIMITY_DOCSPOT|UNMET_NEED
US_304528|DERM|0|1/12/2024 0:00|1/14/2024 0:00|VEEVA_EMAIL|ACCESS_FORMULARY
US_304528|DERM|0|1/12/2024 0:00|1/14/2024 0:00|VEEVA_EMAIL|DEVICE
US_304528|DERM|0|1/12/2024 0:00|1/14/2024 0:00|VEEVA_EMAIL|DISEASE_STATE
US_304528|DERM|0|1/12/2024 0:00|1/14/2024 0:00|VEEVA_EMAIL|DOSING
US_304528|DERM|0|1/12/2024 0:00|1/14/2024 0:00|VEEVA_EMAIL|EASE_OF_ADMINISTRATION
US_304528|DERM|0|1/12/2024 0:00|1/14/2024 0:00|VEEVA_EMAIL|EFFICACY#CORE
US_304528|DERM|0|1/12/2024 0:00|1/14/2024 0:00|VEEVA_EMAIL|EFFICACY#HEAD_TO_HEAD
US_304528|DERM|0|1/12/2024 0:00|1/14/2024 0:00|VEEVA_EMAIL|EFFICACY#LONG_TERM
US_304528|DERM|0|1/12/2024 0:00|1/14/2024 0:00|VEEVA_EMAIL|EFFICACY#NA
US_304528|DERM|0|1/12/2024 0:00|1/14/2024 0:00|VEEVA_EMAIL|EFFICACY#NOW_APPROVED
US_304528|DERM|0|1/12/2024 0:00|1/14/2024 0:00|VEEVA_EMAIL|EFFICACY#RAPID_ONSET
US_304528|DERM|0|1/12/2024 0:00|1/14/2024 0:00|VEEVA_EMAIL|EFFICACY#SECONDARY
US_304528|DERM|0|1/12/2024 0:00|1/14/2024 0:00|VEEVA_EMAIL|EFFICACY#STRUCTURE
US_304528|DERM|0|1/12/2024 0:00|1/14/2024 0:00|VEEVA_EMAIL|GENERAL
US_304528|DERM|0|1/12/2024 0:00|1/14/2024 0:00|VEEVA_EMAIL|INITIATION
US_304528|DERM|0|1/12/2024 0:00|1/14/2024 0:00|VEEVA_EMAIL|MOA
US_304528|DERM|0|1/12/2024 0:00|1/14/2024 0:00|VEEVA_EMAIL|PATIENT_AFFORDABILITY
US_304528|DERM|0|1/12/2024 0:00|1/14/2024 0:00|VEEVA_EMAIL|PATIENT_CUSTOMER_SUPPORT
US_304528|DERM|0|1/12/2024 0:00|1/14/2024 0:00|VEEVA_EMAIL|PATIENT_TYPE_IDENTIFICATION
US_304528|DERM|0|1/12/2024 0:00|1/14/2024 0:00|VEEVA_EMAIL|RESOURCES
US_304528|DERM|0|1/12/2024 0:00|1/14/2024 0:00|VEEVA_EMAIL|SAFETY#LONG_TERM
US_304528|DERM|0|1/12/2024 0:00|1/14/2024 0:00|VEEVA_EMAIL|SAFETY#NA
US_304528|DERM|0|1/12/2024 0:00|1/14/2024 0:00|VEEVA_EMAIL|SAFETY#PSO_ADULTS
US_304528|DERM|0|1/12/2024 0:00|1/14/2024 0:00|VEEVA_EMAIL|SAFETY#SIDE_EFFECTS
US_304528|DERM|0|1/12/2024 0:00|1/14/2024 0:00|VEEVA_EMAIL|UNMET_NEED
US_304528|DERM|0|1/12/2024 0:00|1/15/2024 0:00|HQ_EMAIL|ACCESS_FORMULARY
US_304528|DERM|0|1/12/2024 0:00|1/15/2024 0:00|HQ_EMAIL|DEVICE
US_304528|DERM|0|1/12/2024 0:00|1/15/2024 0:00|HQ_EMAIL|DISEASE_STATE
US_304528|DERM|0|1/12/2024 0:00|1/15/2024 0:00|HQ_EMAIL|DOSING
US_304528|DERM|0|1/12/2024 0:00|1/15/2024 0:00|HQ_EMAIL|EASE_OF_ADMINISTRATION
US_304528|DERM|0|1/12/2024 0:00|1/15/2024 0:00|HQ_EMAIL|EFFICACY#CORE
US_304528|DERM|0|1/12/2024 0:00|1/15/2024 0:00|HQ_EMAIL|EFFICACY#HEAD_TO_HEAD
US_304528|DERM|0|1/12/2024 0:00|1/15/2024 0:00|HQ_EMAIL|EFFICACY#LONG_TERM
US_304528|DERM|0|1/12/2024 0:00|1/15/2024 0:00|HQ_EMAIL|EFFICACY#NA
US_304528|DERM|0|1/12/2024 0:00|1/15/2024 0:00|HQ_EMAIL|EFFICACY#NOW_APPROVED
US_304528|DERM|0|1/12/2024 0:00|1/15/2024 0:00|HQ_EMAIL|EFFICACY#RAPID_ONSET
US_304528|DERM|0|1/12/2024 0:00|1/15/2024 0:00|HQ_EMAIL|EFFICACY#SECONDARY
US_304528|DERM|0|1/12/2024 0:00|1/15/2024 0:00|HQ_EMAIL|EFFICACY#STRUCTURE
US_304528|DERM|0|1/12/2024 0:00|1/15/2024 0:00|HQ_EMAIL|GENERAL
US_304528|DERM|0|1/12/2024 0:00|1/15/2024 0:00|HQ_EMAIL|INITIATION
US_304528|DERM|0|1/12/2024 0:00|1/15/2024 0:00|HQ_EMAIL|MOA
US_304528|DERM|0|1/12/2024 0:00|1/15/2024 0:00|HQ_EMAIL|PATIENT_AFFORDABILITY
US_304528|DERM|0|1/12/2024 0:00|1/15/2024 0:00|HQ_EMAIL|PATIENT_CUSTOMER_SUPPORT
US_304528|DERM|0|1/12/2024 0:00|1/15/2024 0:00|HQ_EMAIL|PATIENT_TYPE_IDENTIFICATION
US_304528|DERM|0|1/12/2024 0:00|1/15/2024 0:00|HQ_EMAIL|RESOURCES
US_304528|DERM|0|1/12/2024 0:00|1/15/2024 0:00|HQ_EMAIL|SAFETY#LONG_TERM
US_304528|DERM|0|1/12/2024 0:00|1/15/2024 0:00|HQ_EMAIL|SAFETY#NA
US_304528|DERM|0|1/12/2024 0:00|1/15/2024 0:00|HQ_EMAIL|SAFETY#PSO_ADULTS
US_304528|DERM|0|1/12/2024 0:00|1/15/2024 0:00|HQ_EMAIL|SAFETY#SIDE_EFFECTS
US_304528|DERM|0|1/12/2024 0:00|1/15/2024 0:00|HQ_EMAIL|UNMET_NEED
US_304528|DERM|0|1/12/2024 0:00|1/17/2024 0:00|EDH_PROFLOW_EDMU|ACCESS_FORMULARY
US_304528|DERM|0|1/12/2024 0:00|1/17/2024 0:00|EDH_PROFLOW_EDMU|DEVICE
US_304528|DERM|0|1/12/2024 0:00|1/17/2024 0:00|EDH_PROFLOW_EDMU|DISEASE_STATE
US_304528|DERM|0|1/12/2024 0:00|1/17/2024 0:00|EDH_PROFLOW_EDMU|DOSING
US_304528|DERM|0|1/12/2024 0:00|1/17/2024 0:00|EDH_PROFLOW_EDMU|EASE_OF_ADMINISTRATION
US_304528|DERM|0|1/12/2024 0:00|1/17/2024 0:00|EDH_PROFLOW_EDMU|EFFICACY#CORE
US_304528|DERM|0|1/12/2024 0:00|1/17/2024 0:00|EDH_PROFLOW_EDMU|EFFICACY#HEAD_TO_HEAD
US_304528|DERM|0|1/12/2024 0:00|1/17/2024 0:00|EDH_PROFLOW_EDMU|EFFICACY#LONG_TERM
US_304528|DERM|0|1/12/2024 0:00|1/17/2024 0:00|EDH_PROFLOW_EDMU|EFFICACY#NA
US_304528|DERM|0|1/12/2024 0:00|1/17/2024 0:00|EDH_PROFLOW_EDMU|EFFICACY#NOW_APPROVED
US_304528|DERM|0|1/12/2024 0:00|1/17/2024 0:00|EDH_PROFLOW_EDMU|EFFICACY#RAPID_ONSET
US_304528|DERM|0|1/12/2024 0:00|1/17/2024 0:00|EDH_PROFLOW_EDMU|EFFICACY#SECONDARY
US_304528|DERM|0|1/12/2024 0:00|1/17/2024 0:00|EDH_PROFLOW_EDMU|EFFICACY#STRUCTURE
US_304528|DERM|0|1/12/2024 0:00|1/17/2024 0:00|EDH_PROFLOW_EDMU|GENERAL
US_304528|DERM|0|1/12/2024 0:00|1/17/2024 0:00|EDH_PROFLOW_EDMU|INITIATION
US_304528|DERM|0|1/12/2024 0:00|1/17/2024 0:00|EDH_PROFLOW_EDMU|MOA
US_304528|DERM|0|1/12/2024 0:00|1/17/2024 0:00|EDH_PROFLOW_EDMU|PATIENT_AFFORDABILITY
US_304528|DERM|0|1/12/2024 0:00|1/17/2024 0:00|EDH_PROFLOW_EDMU|PATIENT_CUSTOMER_SUPPORT
US_304528|DERM|0|1/12/2024 0:00|1/17/2024 0:00|EDH_PROFLOW_EDMU|PATIENT_TYPE_IDENTIFICATION
US_304528|DERM|0|1/12/2024 0:00|1/17/2024 0:00|EDH_PROFLOW_EDMU|RESOURCES
US_304528|DERM|0|1/12/2024 0:00|1/17/2024 0:00|EDH_PROFLOW_EDMU|SAFETY#LONG_TERM
US_304528|DERM|0|1/12/2024 0:00|1/17/2024 0:00|EDH_PROFLOW_EDMU|SAFETY#NA
US_304528|DERM|0|1/12/2024 0:00|1/17/2024 0:00|EDH_PROFLOW_EDMU|SAFETY#PSO_ADULTS
US_304528|DERM|0|1/12/2024 0:00|1/17/2024 0:00|EDH_PROFLOW_EDMU|SAFETY#SIDE_EFFECTS
US_304528|DERM|0|1/12/2024 0:00|1/17/2024 0:00|EDH_PROFLOW_EDMU|UNMET_NEED
US_304528|DERM|0|1/12/2024 0:00|1/17/2024 0:00|EDH_PROFLOW_RDMU|ACCESS_FORMULARY
US_304528|DERM|0|1/12/2024 0:00|1/17/2024 0:00|EDH_PROFLOW_RDMU|DEVICE
US_304528|DERM|0|1/12/2024 0:00|1/17/2024 0:00|EDH_PROFLOW_RDMU|DISEASE_STATE
US_304528|DERM|0|1/12/2024 0:00|1/17/2024 0:00|EDH_PROFLOW_RDMU|DOSING
US_304528|DERM|0|1/12/2024 0:00|1/17/2024 0:00|EDH_PROFLOW_RDMU|EASE_OF_ADMINISTRATION
US_304528|DERM|0|1/12/2024 0:00|1/17/2024 0:00|EDH_PROFLOW_RDMU|EFFICACY#CORE
US_304528|DERM|0|1/12/2024 0:00|1/17/2024 0:00|EDH_PROFLOW_RDMU|EFFICACY#HEAD_TO_HEAD
US_304528|DERM|0|1/12/2024 0:00|1/17/2024 0:00|EDH_PROFLOW_RDMU|EFFICACY#LONG_TERM
US_304528|DERM|0|1/12/2024 0:00|1/17/2024 0:00|EDH_PROFLOW_RDMU|EFFICACY#NA
