Product|brand_indication|segment|affinity_segment|affinity_type|Dimension_type|Dimension_Value|Min_Allowed|Max_Allowed|Active|Edited/added
US_304528|DERM|NON_TARGET|VL|DPH|DIMENSION_1|MEDSCAPE_EMAIL|0|0|Y|
US_304528|DERM|Critical|H|DPH|DIMENSION_1|MEDSCAPE_POC|1|6|Y|
US_304528|DERM|Critical|L|DPH|DIMENSION_1|MEDSCAPE_POC|0|3|Y|
US_304528|DERM|Critical|M|DPH|DIMENSION_1|MEDSCAPE_POC|1|5|Y|
US_304528|DERM|Critical|NA|DPH|DIMENSION_1|MEDSCAPE_POC|0|2|Y|
US_304528|DERM|Critical|VH|DPH|DIMENSION_1|MEDSCAPE_POC|1|8|Y|
US_304528|DERM|Critical|VL|DPH|DIMENSION_1|MEDSCAPE_POC|0|2|Y|
US_304528|DERM|High|H|DPH|DIMENSION_1|MEDSCAPE_POC|1|6|Y|
US_304528|DERM|High|L|DPH|DIMENSION_1|MEDSCAPE_POC|0|3|Y|
US_304528|DERM|High|M|DPH|DIMENSION_1|MEDSCAPE_POC|1|5|Y|
US_304528|DERM|High|NA|DPH|DIMENSION_1|MEDSCAPE_POC|0|2|Y|
US_304528|DERM|High|VH|DPH|DIMENSION_1|MEDSCAPE_POC|1|8|Y|
US_304528|DERM|High|VL|DPH|DIMENSION_1|MEDSCAPE_POC|0|2|Y|
US_304528|DERM|Low|H|DPH|DIMENSION_1|MEDSCAPE_POC|0|6|Y|
US_304528|DERM|Low|L|DPH|DIMENSION_1|MEDSCAPE_POC|0|3|Y|
US_304528|DERM|Low|M|DPH|DIMENSION_1|MEDSCAPE_POC|0|5|Y|
US_304528|DERM|Low|NA|DPH|DIMENSION_1|MEDSCAPE_POC|0|2|Y|
US_304528|DERM|Low|VH|DPH|DIMENSION_1|MEDSCAPE_POC|0|8|Y|
US_304528|DERM|Low|VL|DPH|DIMENSION_1|MEDSCAPE_POC|0|2|Y|
US_304528|DERM|Medium|H|DPH|DIMENSION_1|MEDSCAPE_POC|0|6|Y|
US_304528|DERM|Medium|L|DPH|DIMENSION_1|MEDSCAPE_POC|0|3|Y|
US_304528|DERM|Medium|M|DPH|DIMENSION_1|MEDSCAPE_POC|0|5|Y|
US_304528|DERM|Medium|NA|DPH|DIMENSION_1|MEDSCAPE_POC|0|2|Y|
US_304528|DERM|Medium|VH|DPH|DIMENSION_1|MEDSCAPE_POC|0|8|Y|
US_304528|DERM|Medium|VL|DPH|DIMENSION_1|MEDSCAPE_POC|0|2|Y|
US_304528|DERM|NON_TARGET|H|DPH|DIMENSION_1|MEDSCAPE_POC|0|0|Y|
US_304528|DERM|NON_TARGET|L|DPH|DIMENSION_1|MEDSCAPE_POC|0|0|Y|
US_304528|DERM|NON_TARGET|M|DPH|DIMENSION_1|MEDSCAPE_POC|0|0|Y|
US_304528|DERM|NON_TARGET|NA|DPH|DIMENSION_1|MEDSCAPE_POC|0|0|Y|
US_304528|DERM|NON_TARGET|VH|DPH|DIMENSION_1|MEDSCAPE_POC|0|0|Y|
US_304528|DERM|NON_TARGET|VL|DPH|DIMENSION_1|MEDSCAPE_POC|0|0|Y|
US_304528|DERM|Critical|H|DPH|DIMENSION_1|NUMEDIS_MDMINUTE|0|0|Y|
US_304528|DERM|Critical|L|DPH|DIMENSION_1|NUMEDIS_MDMINUTE|0|0|Y|
US_304528|DERM|Critical|M|DPH|DIMENSION_1|NUMEDIS_MDMINUTE|0|0|Y|
US_304528|DERM|Critical|NA|DPH|DIMENSION_1|NUMEDIS_MDMINUTE|0|0|Y|
US_304528|DERM|Critical|VH|DPH|DIMENSION_1|NUMEDIS_MDMINUTE|0|0|Y|
US_304528|DERM|Critical|VL|DPH|DIMENSION_1|NUMEDIS_MDMINUTE|0|0|Y|
US_304528|DERM|High|H|DPH|DIMENSION_1|NUMEDIS_MDMINUTE|0|0|Y|
US_304528|DERM|High|L|DPH|DIMENSION_1|NUMEDIS_MDMINUTE|0|0|Y|
US_304528|DERM|High|M|DPH|DIMENSION_1|NUMEDIS_MDMINUTE|0|0|Y|
US_304528|DERM|High|NA|DPH|DIMENSION_1|NUMEDIS_MDMINUTE|0|0|Y|
US_304528|DERM|High|VH|DPH|DIMENSION_1|NUMEDIS_MDMINUTE|0|0|Y|
US_304528|DERM|High|VL|DPH|DIMENSION_1|NUMEDIS_MDMINUTE|0|0|Y|
US_304528|DERM|Low|H|DPH|DIMENSION_1|NUMEDIS_MDMINUTE|0|0|Y|
US_304528|DERM|Low|L|DPH|DIMENSION_1|NUMEDIS_MDMINUTE|0|0|Y|
US_304528|DERM|Low|M|DPH|DIMENSION_1|NUMEDIS_MDMINUTE|0|0|Y|
US_304528|DERM|Low|NA|DPH|DIMENSION_1|NUMEDIS_MDMINUTE|0|0|Y|
US_304528|DERM|Low|VH|DPH|DIMENSION_1|NUMEDIS_MDMINUTE|0|0|Y|
US_304528|DERM|Low|VL|DPH|DIMENSION_1|NUMEDIS_MDMINUTE|0|0|Y|
US_304528|DERM|Medium|H|DPH|DIMENSION_1|NUMEDIS_MDMINUTE|0|0|Y|
US_304528|DERM|Medium|L|DPH|DIMENSION_1|NUMEDIS_MDMINUTE|0|0|Y|
US_304528|DERM|Medium|M|DPH|DIMENSION_1|NUMEDIS_MDMINUTE|0|0|Y|
US_304528|DERM|Medium|NA|DPH|DIMENSION_1|NUMEDIS_MDMINUTE|0|0|Y|
US_304528|DERM|Medium|VH|DPH|DIMENSION_1|NUMEDIS_MDMINUTE|0|0|Y|
US_304528|DERM|Medium|VL|DPH|DIMENSION_1|NUMEDIS_MDMINUTE|0|0|Y|
US_304528|DERM|NON_TARGET|H|DPH|DIMENSION_1|NUMEDIS_MDMINUTE|0|0|Y|
US_304528|DERM|NON_TARGET|L|DPH|DIMENSION_1|NUMEDIS_MDMINUTE|0|0|Y|
US_304528|DERM|NON_TARGET|M|DPH|DIMENSION_1|NUMEDIS_MDMINUTE|0|0|Y|
US_304528|DERM|NON_TARGET|NA|DPH|DIMENSION_1|NUMEDIS_MDMINUTE|0|0|Y|
US_304528|DERM|NON_TARGET|VH|DPH|DIMENSION_1|NUMEDIS_MDMINUTE|0|0|Y|
US_304528|DERM|NON_TARGET|VL|DPH|DIMENSION_1|NUMEDIS_MDMINUTE|0|0|Y|
US_304528|DERM|Critical|||DIMENSION_2|ACCESS_FORMULARY|1|181|Y|
US_304528|DERM|High|||DIMENSION_2|ACCESS_FORMULARY|1|181|Y|
US_304528|DERM|Low|||DIMENSION_2|ACCESS_FORMULARY|1|181|Y|
US_304528|DERM|Medium|||DIMENSION_2|ACCESS_FORMULARY|1|181|Y|
US_304528|DERM|NON_TARGET|||DIMENSION_2|ACCESS_FORMULARY|1|181|Y|
US_304528|DERM|Critical|||DIMENSION_2|DEVICE|1|181|Y|
US_304528|DERM|High|||DIMENSION_2|DEVICE|1|181|Y|
US_304528|DERM|Low|||DIMENSION_2|DEVICE|1|181|Y|
US_304528|DERM|Medium|||DIMENSION_2|DEVICE|1|181|Y|
US_304528|DERM|NON_TARGET|||DIMENSION_2|DEVICE|1|181|Y|
US_304528|DERM|Critical|||DIMENSION_2|DISEASE_STATE|1|181|Y|
US_304528|DERM|High|||DIMENSION_2|DISEASE_STATE|1|181|Y|
US_304528|DERM|Low|||DIMENSION_2|DISEASE_STATE|1|181|Y|
US_304528|DERM|Medium|||DIMENSION_2|DISEASE_STATE|1|181|Y|
US_304528|DERM|NON_TARGET|||DIMENSION_2|DISEASE_STATE|1|181|Y|
US_304528|DERM|Critical|||DIMENSION_2|DOSING|1|181|Y|
US_304528|DERM|High|||DIMENSION_2|DOSING|1|181|Y|
US_304528|DERM|Low|||DIMENSION_2|DOSING|1|181|Y|
US_304528|DERM|Medium|||DIMENSION_2|DOSING|1|181|Y|
US_304528|DERM|NON_TARGET|||DIMENSION_2|DOSING|1|181|Y|
US_304528|DERM|Critical|||DIMENSION_2|EASE_OF_ADMINISTRATION|1|181|Y|
US_304528|DERM|High|||DIMENSION_2|EASE_OF_ADMINISTRATION|1|181|Y|
US_304528|DERM|Low|||DIMENSION_2|EASE_OF_ADMINISTRATION|1|181|Y|
US_304528|DERM|Medium|||DIMENSION_2|EASE_OF_ADMINISTRATION|1|181|Y|
US_304528|DERM|NON_TARGET|||DIMENSION_2|EASE_OF_ADMINISTRATION|1|181|Y|
US_304528|DERM|Critical|||DIMENSION_2|EFFICACY#CORE|1|181|Y|
US_304528|DERM|High|||DIMENSION_2|EFFICACY#CORE|1|181|Y|
US_304528|DERM|Low|||DIMENSION_2|EFFICACY#CORE|1|181|Y|
US_304528|DERM|Medium|||DIMENSION_2|EFFICACY#CORE|1|181|Y|
US_304528|DERM|NON_TARGET|||DIMENSION_2|EFFICACY#CORE|1|181|Y|
US_304528|DERM|Critical|||DIMENSION_2|EFFICACY#HEAD_TO_HEAD|1|181|Y|
US_304528|DERM|High|||DIMENSION_2|EFFICACY#HEAD_TO_HEAD|1|181|Y|
US_304528|DERM|Low|||DIMENSION_2|EFFICACY#HEAD_TO_HEAD|1|181|Y|
US_304528|DERM|Medium|||DIMENSION_2|EFFICACY#HEAD_TO_HEAD|1|181|Y|
US_304528|DERM|NON_TARGET|||DIMENSION_2|EFFICACY#HEAD_TO_HEAD|1|181|Y|
US_304528|DERM|Critical|||DIMENSION_2|EFFICACY#LONG_TERM|1|181|Y|
US_304528|DERM|High|||DIMENSION_2|EFFICACY#LONG_TERM|1|181|Y|
US_304528|DERM|Low|||DIMENSION_2|EFFICACY#LONG_TERM|1|181|Y|
US_304528|DERM|Medium|||DIMENSION_2|EFFICACY#LONG_TERM|1|181|Y|
US_304528|DERM|NON_TARGET|||DIMENSION_2|EFFICACY#LONG_TERM|1|181|Y|
US_304528|DERM|Critical|||DIMENSION_2|EFFICACY#NA|1|181|Y|
US_304528|DERM|High|||DIMENSION_2|EFFICACY#NA|1|181|Y|
US_304528|DERM|Low|||DIMENSION_2|EFFICACY#NA|1|181|Y|
US_304528|DERM|Medium|||DIMENSION_2|EFFICACY#NA|1|181|Y|
US_304528|DERM|NON_TARGET|||DIMENSION_2|EFFICACY#NA|1|181|Y|
US_304528|DERM|Critical|||DIMENSION_2|EFFICACY#NOW_APPROVED|1|181|Y|
US_304528|DERM|High|||DIMENSION_2|EFFICACY#NOW_APPROVED|1|181|Y|
US_304528|DERM|Low|||DIMENSION_2|EFFICACY#NOW_APPROVED|1|181|Y|
US_304528|DERM|Medium|||DIMENSION_2|EFFICACY#NOW_APPROVED|1|181|Y|
US_304528|DERM|NON_TARGET|||DIMENSION_2|EFFICACY#NOW_APPROVED|1|181|Y|
US_304528|DERM|Critical|||DIMENSION_2|EFFICACY#RAPID_ONSET|1|181|Y|
US_304528|DERM|High|||DIMENSION_2|EFFICACY#RAPID_ONSET|1|181|Y|
US_304528|DERM|Low|||DIMENSION_2|EFFICACY#RAPID_ONSET|1|181|Y|
US_304528|DERM|Medium|||DIMENSION_2|EFFICACY#RAPID_ONSET|1|181|Y|
US_304528|DERM|NON_TARGET|||DIMENSION_2|EFFICACY#RAPID_ONSET|1|181|Y|
US_304528|DERM|Critical|||DIMENSION_2|EFFICACY#SECONDARY|1|181|Y|
US_304528|DERM|High|||DIMENSION_2|EFFICACY#SECONDARY|1|181|Y|
US_304528|DERM|Low|||DIMENSION_2|EFFICACY#SECONDARY|1|181|Y|
US_304528|DERM|Medium|||DIMENSION_2|EFFICACY#SECONDARY|1|181|Y|
US_304528|DERM|NON_TARGET|||DIMENSION_2|EFFICACY#SECONDARY|1|181|Y|
US_304528|DERM|Critical|||DIMENSION_2|EFFICACY#STRUCTURE|1|181|Y|
US_304528|DERM|High|||DIMENSION_2|EFFICACY#STRUCTURE|1|181|Y|
US_304528|DERM|Low|||DIMENSION_2|EFFICACY#STRUCTURE|1|181|Y|
US_304528|DERM|Medium|||DIMENSION_2|EFFICACY#STRUCTURE|1|181|Y|
US_304528|DERM|NON_TARGET|||DIMENSION_2|EFFICACY#STRUCTURE|1|181|Y|
US_304528|DERM|Critical|||DIMENSION_2|GENERAL|1|181|Y|
US_304528|DERM|High|||DIMENSION_2|GENERAL|1|181|Y|
US_304528|DERM|Low|||DIMENSION_2|GENERAL|1|181|Y|
US_304528|DERM|Medium|||DIMENSION_2|GENERAL|1|181|Y|
US_304528|DERM|NON_TARGET|||DIMENSION_2|GENERAL|1|181|Y|
US_304528|DERM|Critical|||DIMENSION_2|INITIATION|1|181|Y|
US_304528|DERM|High|||DIMENSION_2|INITIATION|1|181|Y|
US_304528|DERM|Low|||DIMENSION_2|INITIATION|1|181|Y|
US_304528|DERM|Medium|||DIMENSION_2|INITIATION|1|181|Y|
US_304528|DERM|NON_TARGET|||DIMENSION_2|INITIATION|1|181|Y|
US_304528|DERM|Critical|||DIMENSION_2|MOA|1|181|Y|
US_304528|DERM|High|||DIMENSION_2|MOA|1|181|Y|
US_304528|DERM|Low|||DIMENSION_2|MOA|1|181|Y|
US_304528|DERM|Medium|||DIMENSION_2|MOA|1|181|Y|
US_304528|DERM|NON_TARGET|||DIMENSION_2|MOA|1|181|Y|
US_304528|DERM|Critical|||DIMENSION_2|PATIENT_AFFORDABILITY|1|181|Y|
US_304528|DERM|High|||DIMENSION_2|PATIENT_AFFORDABILITY|1|181|Y|
US_304528|DERM|Low|||DIMENSION_2|PATIENT_AFFORDABILITY|1|181|Y|
US_304528|DERM|Medium|||DIMENSION_2|PATIENT_AFFORDABILITY|1|181|Y|
US_304528|DERM|NON_TARGET|||DIMENSION_2|PATIENT_AFFORDABILITY|1|181|Y|
US_304528|DERM|Critical|||DIMENSION_2|PATIENT_CUSTOMER_SUPPORT|1|181|Y|
US_304528|DERM|High|||DIMENSION_2|PATIENT_CUSTOMER_SUPPORT|1|181|Y|
US_304528|DERM|Low|||DIMENSION_2|PATIENT_CUSTOMER_SUPPORT|1|181|Y|
US_304528|DERM|Medium|||DIMENSION_2|PATIENT_CUSTOMER_SUPPORT|1|181|Y|
US_304528|DERM|NON_TARGET|||DIMENSION_2|PATIENT_CUSTOMER_SUPPORT|1|181|Y|
US_304528|DERM|Critical|||DIMENSION_2|PATIENT_TYPE_IDENTIFICATION|1|181|Y|
US_304528|DERM|High|||DIMENSION_2|PATIENT_TYPE_IDENTIFICATION|1|181|Y|
US_304528|DERM|Low|||DIMENSION_2|PATIENT_TYPE_IDENTIFICATION|1|181|Y|
US_304528|DERM|Medium|||DIMENSION_2|PATIENT_TYPE_IDENTIFICATION|1|181|Y|
US_304528|DERM|NON_TARGET|||DIMENSION_2|PATIENT_TYPE_IDENTIFICATION|1|181|Y|
US_304528|DERM|Critical|||DIMENSION_2|RESOURCES|1|181|Y|
US_304528|DERM|High|||DIMENSION_2|RESOURCES|1|181|Y|
US_304528|DERM|Low|||DIMENSION_2|RESOURCES|1|181|Y|
US_304528|DERM|Medium|||DIMENSION_2|RESOURCES|1|181|Y|
US_304528|DERM|NON_TARGET|||DIMENSION_2|RESOURCES|1|181|Y|
US_304528|DERM|Critical|||DIMENSION_2|SAFETY#LONG_TERM|1|181|Y|
US_304528|DERM|High|||DIMENSION_2|SAFETY#LONG_TERM|1|181|Y|
US_304528|DERM|Low|||DIMENSION_2|SAFETY#LONG_TERM|1|181|Y|
US_304528|DERM|Medium|||DIMENSION_2|SAFETY#LONG_TERM|1|181|Y|
US_304528|DERM|NON_TARGET|||DIMENSION_2|SAFETY#LONG_TERM|1|181|Y|
US_304528|DERM|Critical|||DIMENSION_2|SAFETY#NA|1|181|Y|
US_304528|DERM|High|||DIMENSION_2|SAFETY#NA|1|181|Y|
US_304528|DERM|Low|||DIMENSION_2|SAFETY#NA|1|181|Y|
US_304528|DERM|Medium|||DIMENSION_2|SAFETY#NA|1|181|Y|
US_304528|DERM|NON_TARGET|||DIMENSION_2|SAFETY#NA|1|181|Y|
US_304528|DERM|Critical|||DIMENSION_2|SAFETY#PSO_ADULTS|1|181|Y|
US_304528|DERM|High|||DIMENSION_2|SAFETY#PSO_ADULTS|1|181|Y|
US_304528|DERM|Low|||DIMENSION_2|SAFETY#PSO_ADULTS|1|181|Y|
US_304528|DERM|Medium|||DIMENSION_2|SAFETY#PSO_ADULTS|1|181|Y|
US_304528|DERM|NON_TARGET|||DIMENSION_2|SAFETY#PSO_ADULTS|1|181|Y|
US_304528|DERM|Critical|||DIMENSION_2|SAFETY#SIDE_EFFECTS|1|181|Y|
US_304528|DERM|High|||DIMENSION_2|SAFETY#SIDE_EFFECTS|1|181|Y|
US_304528|DERM|Low|||DIMENSION_2|SAFETY#SIDE_EFFECTS|1|181|Y|
US_304528|DERM|Medium|||DIMENSION_2|SAFETY#SIDE_EFFECTS|1|181|Y|
US_304528|DERM|NON_TARGET|||DIMENSION_2|SAFETY#SIDE_EFFECTS|1|181|Y|
US_304528|DERM|Critical|||DIMENSION_2|UNMET_NEED|1|181|Y|
US_304528|DERM|High|||DIMENSION_2|UNMET_NEED|1|181|Y|
US_304528|DERM|Low|||DIMENSION_2|UNMET_NEED|1|181|Y|
US_304528|DERM|Medium|||DIMENSION_2|UNMET_NEED|1|181|Y|
US_304528|DERM|NON_TARGET|||DIMENSION_2|UNMET_NEED|1|181|Y|
US_304528|RHEUM|Critical|H|DPH|DIMENSION_1|DOXIMITY_ALERT|1|10|Y|
US_304528|RHEUM|Critical|L|DPH|DIMENSION_1|DOXIMITY_ALERT|0|5|Y|
US_304528|RHEUM|Critical|M|DPH|DIMENSION_1|DOXIMITY_ALERT|1|7|Y|
US_304528|RHEUM|Critical|NA|DPH|DIMENSION_1|DOXIMITY_ALERT|0|2|Y|
US_304528|RHEUM|Critical|VH|DPH|DIMENSION_1|DOXIMITY_ALERT|1|12|Y|
US_304528|RHEUM|Critical|VL|DPH|DIMENSION_1|DOXIMITY_ALERT|0|2|Y|
US_304528|RHEUM|High|H|DPH|DIMENSION_1|DOXIMITY_ALERT|1|10|Y|
US_304528|RHEUM|High|L|DPH|DIMENSION_1|DOXIMITY_ALERT|0|5|Y|
US_304528|RHEUM|High|M|DPH|DIMENSION_1|DOXIMITY_ALERT|1|7|Y|
US_304528|RHEUM|High|NA|DPH|DIMENSION_1|DOXIMITY_ALERT|0|2|Y|
US_304528|RHEUM|High|VH|DPH|DIMENSION_1|DOXIMITY_ALERT|1|12|Y|
US_304528|RHEUM|High|VL|DPH|DIMENSION_1|DOXIMITY_ALERT|0|2|Y|
US_304528|RHEUM|Low|H|DPH|DIMENSION_1|DOXIMITY_ALERT|0|10|Y|
US_304528|RHEUM|Low|L|DPH|DIMENSION_1|DOXIMITY_ALERT|0|5|Y|
US_304528|RHEUM|Low|M|DPH|DIMENSION_1|DOXIMITY_ALERT|0|7|Y|
US_304528|RHEUM|Low|NA|DPH|DIMENSION_1|DOXIMITY_ALERT|0|2|Y|
US_304528|RHEUM|Low|VH|DPH|DIMENSION_1|DOXIMITY_ALERT|0|12|Y|
US_304528|RHEUM|Low|VL|DPH|DIMENSION_1|DOXIMITY_ALERT|0|2|Y|
US_304528|RHEUM|Medium|H|DPH|DIMENSION_1|DOXIMITY_ALERT|0|10|Y|
US_304528|RHEUM|Medium|L|DPH|DIMENSION_1|DOXIMITY_ALERT|0|5|Y|
US_304528|RHEUM|Medium|M|DPH|DIMENSION_1|DOXIMITY_ALERT|0|7|Y|
US_304528|RHEUM|Medium|NA|DPH|DIMENSION_1|DOXIMITY_ALERT|0|2|Y|
US_304528|RHEUM|Medium|VH|DPH|DIMENSION_1|DOXIMITY_ALERT|0|12|Y|
US_304528|RHEUM|Medium|VL|DPH|DIMENSION_1|DOXIMITY_ALERT|0|2|Y|
US_304528|RHEUM|NON_TARGET|H|DPH|DIMENSION_1|DOXIMITY_ALERT|0|0|Y|
US_304528|RHEUM|NON_TARGET|L|DPH|DIMENSION_1|DOXIMITY_ALERT|0|0|Y|
US_304528|RHEUM|NON_TARGET|M|DPH|DIMENSION_1|DOXIMITY_ALERT|0|0|Y|
US_304528|RHEUM|NON_TARGET|NA|DPH|DIMENSION_1|DOXIMITY_ALERT|0|0|Y|
US_304528|RHEUM|NON_TARGET|VH|DPH|DIMENSION_1|DOXIMITY_ALERT|0|0|Y|
US_304528|RHEUM|NON_TARGET|VL|DPH|DIMENSION_1|DOXIMITY_ALERT|0|0|Y|
US_304528|RHEUM|Critical|H|DPH|DIMENSION_1|DOXIMITY_DOCSPOT|1|5|Y|
US_304528|RHEUM|Critical|L|DPH|DIMENSION_1|DOXIMITY_DOCSPOT|0|2|Y|
US_304528|RHEUM|Critical|M|DPH|DIMENSION_1|DOXIMITY_DOCSPOT|1|4|Y|
US_304528|RHEUM|Critical|NA|DPH|DIMENSION_1|DOXIMITY_DOCSPOT|0|1|Y|
US_304528|RHEUM|Critical|VH|DPH|DIMENSION_1|DOXIMITY_DOCSPOT|1|6|Y|
US_304528|RHEUM|Critical|VL|DPH|DIMENSION_1|DOXIMITY_DOCSPOT|0|1|Y|
US_304528|RHEUM|High|H|DPH|DIMENSION_1|DOXIMITY_DOCSPOT|1|5|Y|
US_304528|RHEUM|High|L|DPH|DIMENSION_1|DOXIMITY_DOCSPOT|0|2|Y|
US_304528|RHEUM|High|M|DPH|DIMENSION_1|DOXIMITY_DOCSPOT|1|4|Y|
US_304528|RHEUM|High|NA|DPH|DIMENSION_1|DOXIMITY_DOCSPOT|0|1|Y|
US_304528|RHEUM|High|VH|DPH|DIMENSION_1|DOXIMITY_DOCSPOT|1|6|Y|
US_304528|RHEUM|High|VL|DPH|DIMENSION_1|DOXIMITY_DOCSPOT|0|1|Y|
US_304528|RHEUM|Low|H|DPH|DIMENSION_1|DOXIMITY_DOCSPOT|0|5|Y|
US_304528|RHEUM|Low|L|DPH|DIMENSION_1|DOXIMITY_DOCSPOT|0|2|Y|
US_304528|RHEUM|Low|M|DPH|DIMENSION_1|DOXIMITY_DOCSPOT|0|4|Y|
US_304528|RHEUM|Low|NA|DPH|DIMENSION_1|DOXIMITY_DOCSPOT|0|1|Y|
US_304528|RHEUM|Low|VH|DPH|DIMENSION_1|DOXIMITY_DOCSPOT|0|6|Y|
US_304528|RHEUM|Low|VL|DPH|DIMENSION_1|DOXIMITY_DOCSPOT|0|1|Y|
US_304528|RHEUM|Medium|H|DPH|DIMENSION_1|DOXIMITY_DOCSPOT|0|5|Y|
US_304528|RHEUM|Medium|L|DPH|DIMENSION_1|DOXIMITY_DOCSPOT|0|2|Y|
US_304528|RHEUM|Medium|M|DPH|DIMENSION_1|DOXIMITY_DOCSPOT|0|4|Y|
US_304528|RHEUM|Medium|NA|DPH|DIMENSION_1|DOXIMITY_DOCSPOT|0|1|Y|
US_304528|RHEUM|Medium|VH|DPH|DIMENSION_1|DOXIMITY_DOCSPOT|0|6|Y|
US_304528|RHEUM|Medium|VL|DPH|DIMENSION_1|DOXIMITY_DOCSPOT|0|1|Y|
US_304528|RHEUM|NON_TARGET|H|DPH|DIMENSION_1|DOXIMITY_DOCSPOT|0|0|Y|
US_304528|RHEUM|NON_TARGET|L|DPH|DIMENSION_1|DOXIMITY_DOCSPOT|0|0|Y|
US_304528|RHEUM|NON_TARGET|M|DPH|DIMENSION_1|DOXIMITY_DOCSPOT|0|0|Y|
US_304528|RHEUM|NON_TARGET|NA|DPH|DIMENSION_1|DOXIMITY_DOCSPOT|0|0|Y|
US_304528|RHEUM|NON_TARGET|VH|DPH|DIMENSION_1|DOXIMITY_DOCSPOT|0|0|Y|
US_304528|RHEUM|NON_TARGET|VL|DPH|DIMENSION_1|DOXIMITY_DOCSPOT|0|0|Y|
US_304528|RHEUM|Critical|H|DPH|DIMENSION_1|EDH_PROFLOW_EDMU|0|0|Y|
US_304528|RHEUM|Critical|L|DPH|DIMENSION_1|EDH_PROFLOW_EDMU|0|0|Y|
US_304528|RHEUM|Critical|M|DPH|DIMENSION_1|EDH_PROFLOW_EDMU|0|0|Y|
US_304528|RHEUM|Critical|NA|DPH|DIMENSION_1|EDH_PROFLOW_EDMU|0|0|Y|
US_304528|RHEUM|Critical|VH|DPH|DIMENSION_1|EDH_PROFLOW_EDMU|0|0|Y|
US_304528|RHEUM|Critical|VL|DPH|DIMENSION_1|EDH_PROFLOW_EDMU|0|0|Y|
US_304528|RHEUM|High|H|DPH|DIMENSION_1|EDH_PROFLOW_EDMU|0|0|Y|
US_304528|RHEUM|High|L|DPH|DIMENSION_1|EDH_PROFLOW_EDMU|0|0|Y|
US_304528|RHEUM|High|M|DPH|DIMENSION_1|EDH_PROFLOW_EDMU|0|0|Y|
US_304528|RHEUM|High|NA|DPH|DIMENSION_1|EDH_PROFLOW_EDMU|0|0|Y|
US_304528|RHEUM|High|VH|DPH|DIMENSION_1|EDH_PROFLOW_EDMU|0|0|Y|
US_304528|RHEUM|High|VL|DPH|DIMENSION_1|EDH_PROFLOW_EDMU|0|0|Y|
US_304528|RHEUM|Low|H|DPH|DIMENSION_1|EDH_PROFLOW_EDMU|0|0|Y|
US_304528|RHEUM|Low|L|DPH|DIMENSION_1|EDH_PROFLOW_EDMU|0|0|Y|
US_304528|RHEUM|Low|M|DPH|DIMENSION_1|EDH_PROFLOW_EDMU|0|0|Y|
US_304528|RHEUM|Low|NA|DPH|DIMENSION_1|EDH_PROFLOW_EDMU|0|0|Y|
US_304528|RHEUM|Low|VH|DPH|DIMENSION_1|EDH_PROFLOW_EDMU|0|0|Y|
US_304528|RHEUM|Low|VL|DPH|DIMENSION_1|EDH_PROFLOW_EDMU|0|0|Y|
US_304528|RHEUM|Medium|H|DPH|DIMENSION_1|EDH_PROFLOW_EDMU|0|0|Y|
US_304528|RHEUM|Medium|L|DPH|DIMENSION_1|EDH_PROFLOW_EDMU|0|0|Y|
US_304528|RHEUM|Medium|M|DPH|DIMENSION_1|EDH_PROFLOW_EDMU|0|0|Y|
US_304528|RHEUM|Medium|NA|DPH|DIMENSION_1|EDH_PROFLOW_EDMU|0|0|Y|
US_304528|RHEUM|Medium|VH|DPH|DIMENSION_1|EDH_PROFLOW_EDMU|0|0|Y|
US_304528|RHEUM|Medium|VL|DPH|DIMENSION_1|EDH_PROFLOW_EDMU|0|0|Y|
US_304528|RHEUM|NON_TARGET|H|DPH|DIMENSION_1|EDH_PROFLOW_EDMU|0|0|Y|
US_304528|RHEUM|NON_TARGET|L|DPH|DIMENSION_1|EDH_PROFLOW_EDMU|0|0|Y|
US_304528|RHEUM|NON_TARGET|M|DPH|DIMENSION_1|EDH_PROFLOW_EDMU|0|0|Y|
US_304528|RHEUM|NON_TARGET|NA|DPH|DIMENSION_1|EDH_PROFLOW_EDMU|0|0|Y|
US_304528|RHEUM|NON_TARGET|VH|DPH|DIMENSION_1|EDH_PROFLOW_EDMU|0|0|Y|
US_304528|RHEUM|NON_TARGET|VL|DPH|DIMENSION_1|EDH_PROFLOW_EDMU|0|0|Y|
US_304528|RHEUM|Critical|H|DPH|DIMENSION_1|EDH_PROFLOW_RDMU|0|0|Y|
US_304528|RHEUM|Critical|L|DPH|DIMENSION_1|EDH_PROFLOW_RDMU|0|0|Y|
US_304528|RHEUM|Critical|M|DPH|DIMENSION_1|EDH_PROFLOW_RDMU|0|0|Y|
US_304528|RHEUM|Critical|NA|DPH|DIMENSION_1|EDH_PROFLOW_RDMU|0|0|Y|
US_304528|RHEUM|Critical|VH|DPH|DIMENSION_1|EDH_PROFLOW_RDMU|0|0|Y|
US_304528|RHEUM|Critical|VL|DPH|DIMENSION_1|EDH_PROFLOW_RDMU|0|0|Y|
US_304528|RHEUM|High|H|DPH|DIMENSION_1|EDH_PROFLOW_RDMU|0|0|Y|
US_304528|RHEUM|High|L|DPH|DIMENSION_1|EDH_PROFLOW_RDMU|0|0|Y|
US_304528|RHEUM|High|M|DPH|DIMENSION_1|EDH_PROFLOW_RDMU|0|0|Y|
