metric_sk,sugg_key,sugg_name,salesforce_id,suggestion_type,frequency,FRAGMENT_ID,FRAGMENT_ORDER,Insight_type,Cloud_Tag_1,Cloud_Tag_2,Cloud_Tag_3,Insight_Metric_1,Insight_Metric_2,Insight_Metric_3
205092fbd99f4c47ac9aa16a246889f4,Ebglyss_AD_01,Ebglyss_AD_01,Derm_1,Insight,NA,,,NA,,,,,,
205092fbd99f4c47ac9aa16a246889f4,Ebglyss_AD_01,Ebglyss_AD_01,Derm_2,Insight,NA,,,NA,,,,,,
205092fbd99f4c47ac9aa16a246889f4,Ebglyss_AD_01,Ebglyss_AD_01,DERM_RHEUM_HYB,Insight,NA,,,NA,,,,,,
41c5e1d2e3fc4ba79c09b1eb9e34f93e,Ebglyss_AD_02,Ebglyss_AD_02,Derm_1,Insight,NA,,,NA,,,,,,
41c5e1d2e3fc4ba79c09b1eb9e34f93e,Ebglyss_AD_02,Ebglyss_AD_02,Derm_2,Insight,NA,,,NA,,,,,,
41c5e1d2e3fc4ba79c09b1eb9e34f93e,Ebglyss_AD_02,Ebglyss_AD_02,DERM_RHEUM_HYB,Insight,NA,,,NA,,,,,,
84ced55a6de54b4f9c7ab8dbf6007a18,Ebglyss_AD_03,Ebglyss_AD_03,Derm_1,Insight,NA,,,NA,,,,,,
84ced55a6de54b4f9c7ab8dbf6007a18,Ebglyss_AD_03,Ebglyss_AD_03,Derm_2,Insight,NA,,,NA,,,,,,
84ced55a6de54b4f9c7ab8dbf6007a18,Ebglyss_AD_03,Ebglyss_AD_03,DERM_RHEUM_HYB,Insight,NA,,,NA,,,,,,
f094672e7d6f4323b25b9257c5b94e47,Ebglyss_AD_04,Ebglyss_AD_04,Derm_1,Insight,NA,,,NA,,,,,,
f094672e7d6f4323b25b9257c5b94e47,Ebglyss_AD_04,Ebglyss_AD_04,Derm_2,Insight,NA,,,NA,,,,,,
f094672e7d6f4323b25b9257c5b94e47,Ebglyss_AD_04,Ebglyss_AD_04,DERM_RHEUM_HYB,Insight,NA,,,NA,,,,,,
eb035d2db281403a9b1c1581138fef23,Ebglyss_AD_05,Ebglyss_AD_05,Derm_1,Insight,NA,,,NA,,,,,,
eb035d2db281403a9b1c1581138fef23,Ebglyss_AD_05,Ebglyss_AD_05,Derm_2,Insight,NA,,,NA,,,,,,
eb035d2db281403a9b1c1581138fef23,Ebglyss_AD_05,Ebglyss_AD_05,DERM_RHEUM_HYB,Insight,NA,,,NA,,,,,,
76565c2cb69640c6acd2953f53055aa4,Ebglyss_AD_06,Ebglyss_AD_06,Derm_1,Insight,NA,,,NA,,,,,,
76565c2cb69640c6acd2953f53055aa4,Ebglyss_AD_06,Ebglyss_AD_06,Derm_2,Insight,NA,,,NA,,,,,,
76565c2cb69640c6acd2953f53055aa4,Ebglyss_AD_06,Ebglyss_AD_06,DERM_RHEUM_HYB,Insight,NA,,,NA,,,,,,
03570a7d84bc420899e4351f962da78e,Ebglyss_AD_07,Ebglyss_AD_07,Derm_1,Insight,NA,,,NA,,,,,,
03570a7d84bc420899e4351f962da78e,Ebglyss_AD_07,Ebglyss_AD_07,Derm_2,Insight,NA,,,NA,,,,,,
03570a7d84bc420899e4351f962da78e,Ebglyss_AD_07,Ebglyss_AD_07,DERM_RHEUM_HYB,Insight,NA,,,NA,,,,,,
3fbd357386c146c78a45fe65e4ad2d87,Ebglyss_AD_08,Ebglyss_AD_08,Derm_1,Insight,NA,,,NA,,,,,,
3fbd357386c146c78a45fe65e4ad2d87,Ebglyss_AD_08,Ebglyss_AD_08,Derm_2,Insight,NA,,,NA,,,,,,
3fbd357386c146c78a45fe65e4ad2d87,Ebglyss_AD_08,Ebglyss_AD_08,DERM_RHEUM_HYB,Insight,NA,,,NA,,,,,,
1b9cd69417114c0cba8c7ac61b1ba408,Ebglyss_AD_09,Ebglyss_AD_09,Derm_1,Insight,NA,,,NA,,,,,,
1b9cd69417114c0cba8c7ac61b1ba408,Ebglyss_AD_09,Ebglyss_AD_09,Derm_2,Insight,NA,,,NA,,,,,,
1b9cd69417114c0cba8c7ac61b1ba408,Ebglyss_AD_09,Ebglyss_AD_09,DERM_RHEUM_HYB,Insight,NA,,,NA,,,,,,
9bd84ddcbe54426a9d65c19cadd06f8d,Taltz_PsA_03,Taltz_PsA_03,DERM_RHEUM_HYB,Insight,NA,,,NA,,,,,,
9bd84ddcbe54426a9d65c19cadd06f8d,Taltz_PsA_03,Taltz_PsA_03,Rheum_1,Insight,NA,,,NA,,,,,,
9bd84ddcbe54426a9d65c19cadd06f8d,Taltz_PsA_03,Taltz_PsA_03,Rheum_2,Insight,NA,,,NA,,,,,,
82072fd37ed14ee1997ea760d133d08f,Taltz_PsA_04,Taltz_PsA_04,DERM_RHEUM_HYB,Insight,NA,,,NA,,,,,,
82072fd37ed14ee1997ea760d133d08f,Taltz_PsA_04,Taltz_PsA_04,Rheum_1,Insight,NA,,,NA,,,,,,
82072fd37ed14ee1997ea760d133d08f,Taltz_PsA_04,Taltz_PsA_04,Rheum_2,Insight,NA,,,NA,,,,,,
a31923be90b74a00b045bced7cb53ad5,Taltz_PsA_05,Taltz_PsA_05,DERM_RHEUM_HYB,Insight,NA,,,NA,,,,,,
a31923be90b74a00b045bced7cb53ad5,Taltz_PsA_05,Taltz_PsA_05,Rheum_1,Insight,NA,,,NA,,,,,,
a31923be90b74a00b045bced7cb53ad5,Taltz_PsA_05,Taltz_PsA_05,Rheum_2,Insight,NA,,,NA,,,,,,
3fb0d85a907d4b329112a2be90ecfd7c,Taltz_PsA_06,Taltz_PsA_06,DERM_RHEUM_HYB,Insight,NA,,,NA,,,,,,
3fb0d85a907d4b329112a2be90ecfd7c,Taltz_PsA_06,Taltz_PsA_06,Rheum_1,Insight,NA,,,NA,,,,,,
3fb0d85a907d4b329112a2be90ecfd7c,Taltz_PsA_06,Taltz_PsA_06,Rheum_2,Insight,NA,,,NA,,,,,,
f2d01fb08af142dbb9d163d04b22ebe5,Taltz_PsA_07,Taltz_PsA_07,DERM_RHEUM_HYB,Insight,NA,,,NA,,,,,,
f2d01fb08af142dbb9d163d04b22ebe5,Taltz_PsA_07,Taltz_PsA_07,Rheum_1,Insight,NA,,,NA,,,,,,
f2d01fb08af142dbb9d163d04b22ebe5,Taltz_PsA_07,Taltz_PsA_07,Rheum_2,Insight,NA,,,NA,,,,,,
29ed82521020434f83cb5265d4822cc7,Taltz_PsA_08,Taltz_PsA_08,DERM_RHEUM_HYB,Insight,NA,,,NA,,,,,,
29ed82521020434f83cb5265d4822cc7,Taltz_PsA_08,Taltz_PsA_08,Rheum_1,Insight,NA,,,NA,,,,,,
29ed82521020434f83cb5265d4822cc7,Taltz_PsA_08,Taltz_PsA_08,Rheum_2,Insight,NA,,,NA,,,,,,
1a45e58071e84021aab7e3b41d998255,Taltz_PsA_09,Taltz_PsA_09,DERM_RHEUM_HYB,Insight,NA,,,NA,,,,,,
1a45e58071e84021aab7e3b41d998255,Taltz_PsA_09,Taltz_PsA_09,Rheum_1,Insight,NA,,,NA,,,,,,
1a45e58071e84021aab7e3b41d998255,Taltz_PsA_09,Taltz_PsA_09,Rheum_2,Insight,NA,,,NA,,,,,,
7fd3d42842654f818ea5be2637042658,Taltz_PsO_03,Taltz_PsO_03,Derm_1,Insight,NA,,,NA,,,,,,
7fd3d42842654f818ea5be2637042658,Taltz_PsO_03,Taltz_PsO_03,Derm_2,Insight,NA,,,NA,,,,,,
7fd3d42842654f818ea5be2637042658,Taltz_PsO_03,Taltz_PsO_03,DERM_RHEUM_HYB,Insight,NA,,,NA,,,,,,
9a10b8d3b5274da48757ecbb251745bb,Taltz_PsO_05,Taltz_PsO_05,Derm_1,Insight,NA,,,NA,,,,,,
9a10b8d3b5274da48757ecbb251745bb,Taltz_PsO_05,Taltz_PsO_05,Derm_2,Insight,NA,,,NA,,,,,,
9a10b8d3b5274da48757ecbb251745bb,Taltz_PsO_05,Taltz_PsO_05,DERM_RHEUM_HYB,Insight,NA,,,NA,,,,,,
46f1a088a10d446abe4fa3e210ea85d8,Taltz_PsO_06,Taltz_PsO_06,Derm_1,Insight,NA,,,NA,,,,,,
46f1a088a10d446abe4fa3e210ea85d8,Taltz_PsO_06,Taltz_PsO_06,Derm_2,Insight,NA,,,NA,,,,,,
46f1a088a10d446abe4fa3e210ea85d8,Taltz_PsO_06,Taltz_PsO_06,DERM_RHEUM_HYB,Insight,NA,,,NA,,,,,,
4d4abfd505344480bc481891e99d73b8,Taltz_PsO_07,Taltz_PsO_07,Derm_1,Insight,NA,,,NA,,,,,,
4d4abfd505344480bc481891e99d73b8,Taltz_PsO_07,Taltz_PsO_07,Derm_2,Insight,NA,,,NA,,,,,,
4d4abfd505344480bc481891e99d73b8,Taltz_PsO_07,Taltz_PsO_07,DERM_RHEUM_HYB,Insight,NA,,,NA,,,,,,
7bee037dcc254ca58224fd9beea7a657,Taltz_PsA_10,Taltz_PsA_10,Rheum_1,Insight,NA,,,NA,,,,,,
7bee037dcc254ca58224fd9beea7a657,Taltz_PsA_10,Taltz_PsA_10,Rheum_2,Insight,NA,,,NA,,,,,,
7bee037dcc254ca58224fd9beea7a657,Taltz_PsA_10,Taltz_PsA_10,DERM_RHEUM_HYB,Insight,NA,,,NA,,,,,,
ab8980613a7b41149eb4983144827d36,Taltz_PsO_08,Taltz_PsO_08,Derm_1,Insight,NA,,,NA,,,,,,
ab8980613a7b41149eb4983144827d36,Taltz_PsO_08,Taltz_PsO_08,Derm_2,Insight,NA,,,NA,,,,,,
ab8980613a7b41149eb4983144827d36,Taltz_PsO_08,Taltz_PsO_08,DERM_RHEUM_HYB,Insight,NA,,,NA,,,,,,
b56fe71e8aa64f1f9b3cee6d6060c1de,ALZ_DT_01 | Others - Not on Playbook,ALZ_DT_01,ALZ_ADC,Insight,Weekly,,,NA,,,,,,
7b016b252ffa44a0905d6ac57f702f9f,ALZ_DT_02 | B - Signal when Lilly product was newly prescribed,ALZ_DT_02,ALZ_ADC,Insight,Weekly,,,NA,,,,,,
b026df788ed9471ea80b4bb96003b631,ALZ_DT_03 | Q - Signal when HCP ordered a specific lab test,ALZ_DT_03,ALZ_ADC,Insight,Weekly,,,NA,,,,,,
f02adc46380c4b67beb94adbe97c14c0,ALZ_DT_04 | Others - Not on Playbook,ALZ_DT_04,ALZ_ADC,Insight,Weekly,,,NA,,,,,,
dc274f2b872044b9949df16ae49a6e3f,ALZ_DT_05 | P - Signal when there’s a patient with certain lab test result which indicates opportunity,ALZ_DT_05,ALZ_ADC,Insight,Weekly,,,NA,,,,,,
15d6183a333c486899f429067603862a,ALZ_DT_06 | Q - Signal when HCP ordered a specific lab test,ALZ_DT_06,ALZ_ADC,Insight,Weekly,,,NA,,,,,,
b225a18bcaa04321a9fcc686f41fbb56,ALZ_DT_07 | Q - Signal when HCP ordered a specific lab test,ALZ_DT_07,ALZ_ADC,Insight,Weekly,,,NA,,,,,,
d44d9e00cfcb4425bd90ee883b043914,ALZ_DT_08 | Q - Signal when HCP ordered a specific lab test,ALZ_DT_08,ALZ_ADC,Insight,Weekly,,,NA,,,,,,
08d4291041394c6785ed58c0567e3114,ALZ_DT_09 | P - Signal when there’s a patient with certain lab test result which indicates opportunity,ALZ_DT_09,ALZ_ADC,Insight,Weekly,,,NA,,,,,,
cfde10fea3e1493a8e29adb0929c063b,ALZ_DT_10 | G - Signal when competitor product/class prescription is higher than Lilly product/class,ALZ_DT_10,ALZ_ADC,Insight,Weekly,,,NA,,,,,,
db785997381f4c61b3bba9bad206b648,Taltz_PsA_11,Taltz_PsA_11,Rheum_1,Insight,NA,,,NA,,,,,,
db785997381f4c61b3bba9bad206b648,Taltz_PsA_11,Taltz_PsA_11,Rheum_2,Insight,NA,,,NA,,,,,,
db785997381f4c61b3bba9bad206b648,Taltz_PsA_11,Taltz_PsA_11,DERM_RHEUM_HYB,Insight,NA,,,NA,,,,,,
700a05b09b494d0085ac9ba591422f82,Taltz_PsA_12,Taltz_PsA_12,Rheum_1,Insight,NA,,,NA,,,,,,
700a05b09b494d0085ac9ba591422f82,Taltz_PsA_12,Taltz_PsA_12,Rheum_2,Insight,NA,,,NA,,,,,,
700a05b09b494d0085ac9ba591422f82,Taltz_PsA_12,Taltz_PsA_12,DERM_RHEUM_HYB,Insight,NA,,,NA,,,,,,
f28a2255cf9340babddd3180ee3e86e0,Taltz_PsA_13,Taltz_PsA_13,Rheum_1,Insight,NA,,,NA,,,,,,
f28a2255cf9340babddd3180ee3e86e0,Taltz_PsA_13,Taltz_PsA_13,Rheum_2,Insight,NA,,,NA,,,,,,
f28a2255cf9340babddd3180ee3e86e0,Taltz_PsA_13,Taltz_PsA_13,DERM_RHEUM_HYB,Insight,NA,,,NA,,,,,,
e2f808a9e62a4d01989464f8435296c1,Taltz_PsO_09,Taltz_PsO_09,Derm_1,Insight,NA,,,NA,,,,,,
e2f808a9e62a4d01989464f8435296c1,Taltz_PsO_09,Taltz_PsO_09,Derm_2,Insight,NA,,,NA,,,,,,
e2f808a9e62a4d01989464f8435296c1,Taltz_PsO_09,Taltz_PsO_09,DERM_RHEUM_HYB,Insight,NA,,,NA,,,,,,
347953cff514456882a85c235e32e438,JAY_CLL_1,JAY_CLL_1,ONC_PORTFOLIO,INSIGHT,NA,,,NA,,,,JAY_CLL_NBRX_JAYPIRCA_VOLUME_12_M,,
e48cd073effb4245bededbcb959639d6,JAY_CLL_10,JAY_CLL_10,ONC_PORTFOLIO,INSIGHT,NA,,,NA,,,,,,
a0f414ccca4a4350a63d2114330f26e7,JAY_CLL_11,JAY_CLL_11,ONC_PORTFOLIO,INSIGHT,NA,,,NA,,,,,,
69f24d98636c43d38a588ad86096845c,JAY_CLL_12,JAY_CLL_12,ONC_PORTFOLIO,INSIGHT,NA,,,NA,,,,,,
1ee8873264ba425a85740bd56a766370,JAY_CLL_13,JAY_CLL_13,ONC_PORTFOLIO,INSIGHT,NA,,,NA,,,,JAY_CLL_MCL_NBRX_VOLUME_12_M,,
b9c7fb42dc4f430180d18d955af4256c,JAY_CLL_2,JAY_CLL_2,ONC_PORTFOLIO,INSIGHT,NA,,,NA,,,,JAY_CLL_NBRX_VOLUME_12_M,,
92c0251b8fa449c4a6eb8c69ae43b5c1,JAY_CLL_3,JAY_CLL_3,ONC_PORTFOLIO,INSIGHT,NA,,,NA,,,,,,
e25e1b0dd2254c53a931e511c9dacbbf,JAY_CLL_4,JAY_CLL_4,ONC_PORTFOLIO,INSIGHT,NA,,,NA,,,,,,
9f49453b46014882a8dc21729afdad53,JAY_CLL_5,JAY_CLL_5,ONC_PORTFOLIO,INSIGHT,NA,,,NA,,,,JAY_CLL_NBRX_VOLUME_12_M,,
05d7070af9fc41f5996d7969252b8d09,JAY_CLL_6,JAY_CLL_6,ONC_PORTFOLIO,INSIGHT,NA,,,NA,,,,,,
f00dc6272aa04ee3a2a6894274a5c58e,JAY_CLL_7,JAY_CLL_7,ONC_PORTFOLIO,INSIGHT,NA,,,NA,,,,JAY_MCL_CLL_SOM_VOLUME_12,,
4f68d8f2ec7240ddb3b37b59acbabd7c,JAY_CLL_8,JAY_CLL_8,ONC_PORTFOLIO,INSIGHT,NA,,,NA,,,,,,
d142194db297490086010e2188f836fd,JAY_CLL_9,JAY_CLL_9,ONC_PORTFOLIO,INSIGHT,NA,,,NA,,,,,,
3c713bb0d2404bcfbe93eb04622dbb65,JAY_CLL_MCL_1,JAY_CLL_MCL_1,ONC_PORTFOLIO,INSIGHT,NA,,,NA,,,,JAY_CLL_MCL_NBRX_VOLUME_12_M,,
9c9e6e3eea904a4db58a08b3eb88c894,JAY_MCL_1,JAY_MCL_1,ONC_PORTFOLIO,INSIGHT,NA,,,NA,,,,JAY_CLL_MCL_NBRX_VOLUME_12_M,,
91a23382b6434da89abe6bda175ec1aa,JAY_MCL_2,JAY_MCL_2,ONC_PORTFOLIO,INSIGHT,NA,,,NA,,,,JAY_CLL_MCL_NBRX_VOLUME_12_M,,
d2664da5025e40109a91a67bcd480ee3,JAY_MCL_3,JAY_MCL_3,ONC_PORTFOLIO,INSIGHT,NA,,,NA,,,,,,
7ebd9a6848cb4fdcb323c7c421846654,VER_EBC_1,VER_EBC_1,ONC_PORTFOLIO,INSIGHT,NA,,,NA,,,,VZ_eBC_NBRX_VOLUME_12_M,,
76da46ecfe144bfbb093d7cf58a3b576,VER_EBC_2,VER_EBC_2,ONC_PORTFOLIO,INSIGHT,NA,,,NA,,,,,,
61fd60cb2913439f92df8274a43ddcba,VER_EBC_3,VER_EBC_3,ONC_PORTFOLIO,INSIGHT,NA,,,NA,,,,,,
65e11ec7a1ca44a999d6cc1bef9fcbe0,VER_EBC_4,VER_EBC_4,ONC_PORTFOLIO,INSIGHT,NA,,,NA,,,,,,
f34cf6a7dac044d592ca72f94fcb6881,VER_EBC_MBC_1,VER_EBC_MBC_1,ONC_PORTFOLIO,INSIGHT,NA,,,NA,,,,,,
eee8a4ae031849a7826703392afdc252,VER_MBC_1,VER_MBC_1,ONC_PORTFOLIO,INSIGHT,NA,,,NA,,,,,,
41fb48b1d08d4397bcadcb51445760c9,VER_MBC_2,VER_MBC_2,ONC_PORTFOLIO,INSIGHT,NA,,,NA,,,,,,
f08fbe7d1b4e4f4d8836c73c1ff3a42d,VER_MBC_3,VER_MBC_3,ONC_PORTFOLIO,INSIGHT,NA,,,NA,,,,VZ_mBC_NBRX_VOLUME_12_M,,
969dce5f6f9641b1b63a27c2ec9d7d8c,VER_MBC_4,VER_MBC_4,ONC_PORTFOLIO,INSIGHT,NA,,,NA,,,,,,
b080a66f87144aa284400d5353bdde9e,JAY_CLL_14,JAY_CLL_14,ONC_PORTFOLIO,INSIGHT,NA,,,NA,,,,,,
0b4e140b5e85429fad266cb5e5e0a877,JAY_CLL_15,JAY_CLL_15,ONC_PORTFOLIO,INSIGHT,NA,,,NA,,,,,,
23809c72a63e4339ab0517033b7d497b,VER_EBC_5,VER_EBC_5,ONC_PORTFOLIO,INSIGHT,NA,,,NA,,,,,,
729108b701594ea6b3e4e61aca7d4665,MNJ_T2D_01 | G - Signal when competitor product/class prescription is higher than Lilly product/class in recent period,MNJ_T2D_01 ,CMH_TERR_1,Insight,Weekly,,,NA,,,,,,
729108b701594ea6b3e4e61aca7d4665,MNJ_T2D_01 | G - Signal when competitor product/class prescription is higher than Lilly product/class in recent period,MNJ_T2D_01 ,CMH_TERR_2,Insight,Weekly,,,NA,,,,,,
729108b701594ea6b3e4e61aca7d4665,MNJ_T2D_01 | G - Signal when competitor product/class prescription is higher than Lilly product/class in recent period,MNJ_T2D_01 ,CMH_UNAD_TERR,Insight,Weekly,,,NA,,,,,,
a549488eb6e7471c969cfe2c79b81ef7,MNJ_T2D_02 | H - Signal when competitor prescription is increasing in recent period,MNJ_T2D_02 ,CMH_TERR_1,Insight,Weekly,,,NA,,,,MNJ_GLP1_MARKET_NTS_4_W,,
a549488eb6e7471c969cfe2c79b81ef7,MNJ_T2D_02 | H - Signal when competitor prescription is increasing in recent period,MNJ_T2D_02 ,CMH_TERR_2,Insight,Weekly,,,NA,,,,MNJ_GLP1_MARKET_NTS_4_W,,
a549488eb6e7471c969cfe2c79b81ef7,MNJ_T2D_02 | H - Signal when competitor prescription is increasing in recent period,MNJ_T2D_02 ,CMH_UNAD_TERR,Insight,Weekly,,,NA,,,,MNJ_GLP1_MARKET_NTS_4_W,,
77aaaf9dcf204da6ab401dc6f1449314,MNJ_T2D_03 | F - Signal when HCP has switched to Lilly product from certain competitor product many times,MNJ_T2D_03,CMH_TERR_1,Insight,Weekly,,,NA,,,,OZM_MNJ_SWITCH_6M,,
77aaaf9dcf204da6ab401dc6f1449314,MNJ_T2D_03 | F - Signal when HCP has switched to Lilly product from certain competitor product many times,MNJ_T2D_03,CMH_TERR_2,Insight,Weekly,,,NA,,,,OZM_MNJ_SWITCH_6M,,
77aaaf9dcf204da6ab401dc6f1449314,MNJ_T2D_03 | F - Signal when HCP has switched to Lilly product from certain competitor product many times,MNJ_T2D_03,CMH_UNAD_TERR,Insight,Weekly,,,NA,,,,OZM_MNJ_SWITCH_6M,,
4d66195a37a34561b21d16aa3face426,MNJ_T2D_04 | A - Predict # of prescription of specific drug class or specific product,MNJ_T2D_04 ,CMH_TERR_1,Insight,Weekly,,,NA,,,,,,
4d66195a37a34561b21d16aa3face426,MNJ_T2D_04 | A - Predict # of prescription of specific drug class or specific product,MNJ_T2D_04 ,CMH_TERR_2,Insight,Weekly,,,NA,,,,,,
4d66195a37a34561b21d16aa3face426,MNJ_T2D_04 | A - Predict # of prescription of specific drug class or specific product,MNJ_T2D_04 ,CMH_UNAD_TERR,Insight,Weekly,,,NA,,,,,,
7b0367af3aa74d7aae2a3f291c57b46a,MNJ_T2D_05 | L - Signal when there are patients on certain insurance coverage using competitor product (where Lilly should have advantage),MNJ_T2D_05,CMH_TERR_1,Insight,Weekly,,,NA,,,,MNJ_GLP1_MARKET_NBRX_6_M,MNJ_GLP1_PRODUCT_NBRX_6_M,
